full_name,a,e,i,om,w,ma,H,epoch_cal,epoch_mjd
"       (2017 CN32)",2.752396688562932,.6260998002038971,23.25328134569162,347.7299531739625,116.7206386249363,183.1963595410411,20.6,20190427.0000000,58600
"       (2017 CO)",1.38039169819687,.267662414852735,1.884636066167368,302.624274418147,166.8589319925422,15.05466029781435,26.1,20170206.0000000,57790
"       (2017 CO1)",1.117296118553261,.3809961925607363,.8986660447604314,255.8479922114244,139.6091846403523,20.54713212510187,23.4,20190427.0000000,58600
"       (2017 CO32)",1.384967741784698,.833075046322121,27.59973523345622,21.38961448677348,358.4281008558214,167.9590485328349,19.4,20190427.0000000,58600
"       (2017 CO5)",2.267311970011742,.4441614472533422,29.00934551169939,348.1562472668848,147.6459245024774,239.8889171990329,20.1,20190427.0000000,58600
"       (2017 CP)",1.130115030149353,.2132997824550721,4.929320276181067,318.5377242274528,100.9305889830251,359.1748963497394,27.1,20190427.0000000,58600
"       (2017 CP1)",1.416308416165269,.2977627432365068,2.799989182834526,330.5430455521574,195.0846955620689,97.85289601140765,24.6,20190427.0000000,58600
"       (2017 CP32)",.8416114924698967,.2517394765900818,16.98983440243681,323.3638764879747,37.43995468016549,67.79520190874761,24.0,20190427.0000000,58600
"       (2017 CP5)",1.512811858759596,.3272211100610298,14.25830440297222,130.6917982475649,46.73141731247798,48.62882251687545,24.8,20190427.0000000,58600
"       (2017 CQ)",1.464347413896085,.6223764617416895,9.969669020713789,53.54256743262233,319.8918762516894,139.40401777697,20.8,20190427.0000000,58600
"       (2017 CQ1)",1.183516317965789,.2145795194732093,7.836171245946662,313.4621994306343,270.0319168006299,197.2979334325447,24.4,20190427.0000000,58600
"       (2017 CQ32)",1.896912487763566,.622999633663857,6.454790376932165,122.6829152580648,106.3461316442491,335.6348889449476,24.2,20170206.0000000,57790
"       (2017 CR)",2.04373431161396,.6444686044546073,6.130177684712564,312.2215111768834,255.6305348818455,344.3325698312353,26.5,20170203.0000000,57787
"       (2017 CR1)",1.084175333538089,.1003335793543269,9.658537016654801,314.3368570485196,128.8416564624052,32.25524675805003,27.8,20190427.0000000,58600
"       (2017 CR32)",1.384932556490645,.2283215258811406,11.39273865046338,3.614903559272231,173.6208665104353,105.7397638333416,22.2,20190427.0000000,58600
"       (2017 CR5)",1.882013289408661,.4647585331713417,7.166856363148531,136.7751494851451,.2122863581169984,.7874608295665466,26.9,20170208.0000000,57792
"       (2017 CS)",2.608723758946193,.610028048235141,6.887353363979944,240.3091335929944,358.8842637671096,164.7370836836488,19.8,20190427.0000000,58600
"       (2017 CT)",1.522047422599016,.33552109993615,17.44646213639409,134.7634642031153,351.7071105227687,4.157732788526846,26.8,20170204.0000000,57788
"       (2017 CW1)",1.092471692044242,.333525032344164,10.48319263240728,244.3996182661348,11.01010835556587,242.8239609340816,21.4,20190427.0000000,58600
"       (2017 CX1)",1.407494581291731,.2934572186674096,3.39017787101257,138.0255471972099,353.8322050642697,121.0344930965502,28.2,20190427.0000000,58600
"       (2017 CX31)",1.970760971796811,.4974897046152775,11.15087655872498,137.3988057467124,355.2405764565138,289.795036080512,25.1,20190427.0000000,58600
"       (2017 CY31)",1.921373380379269,.4468581867011162,37.94599552259864,130.2277279455984,294.2802013510366,344.11261358992,18.8,20190427.0000000,58600
"       (2017 CY32)",2.129136571695332,.6595229451567496,3.845233397437707,132.1966723294481,72.25681212002029,345.9253873553728,28.541,20170201.0000000,57785
"       (2017 DA109)",2.346941942100017,.4961341659084955,3.568079526098444,114.2693252763069,65.82985514531866,209.9725102476864,23.7,20190427.0000000,58600
"       (2017 DA120)",1.303366428528782,.4099267146454932,23.8940351133634,349.9034351578884,334.7377547727486,198.2928461866096,20.394,20170225.0000000,57809
"       (2017 DA36)",1.217038532221907,.2644200308271888,4.58615048932358,167.4326697122848,59.92316469928438,175.7236466577679,25.1,20190427.0000000,58600
"       (2017 DA38)",1.898050182634714,.4754014990341913,7.011670607594197,343.8918908629735,160.4354829303132,301.8952563218926,24.9,20190427.0000000,58600
"       (2017 DB)",1.165266484778216,.2568725128793165,6.956885196621355,331.5000745840467,247.0319634660863,221.3029785809887,27.0,20190427.0000000,58600
"       (2017 DB109)",3.041009431711276,.6574926853542058,31.47438195863025,137.6927663030336,39.31533038702298,142.4374573014599,20.5,20190427.0000000,58600
"       (2017 DB120)",2.412842698688967,.5491743395221959,4.286740533250075,194.3791707722362,29.56419641597547,341.387550052425,22.3,20170226.0000000,57810
"       (2017 DB36)",1.712679554720435,.2555097197080584,7.922566783114124,18.9462229740425,159.4980048714455,334.5544535643543,22.4,20190427.0000000,58600
"       (2017 DB38)",1.060807731928278,.09683772968416528,10.59202743443099,331.9830247010539,10.05756122163912,168.3645643772232,24.0,20190427.0000000,58600
"       (2017 DC)",2.144769047846333,.8812926378695032,15.73959515667973,137.5295082488545,239.4969569006175,14.58355051491796,23.0,20170218.0000000,57802
"       (2017 DC109)",2.39198187660054,.5113191587295136,3.540554326846289,235.8823888229948,322.62637038602,198.8164258163824,23.0,20190427.0000000,58600
"       (2017 DC120)",2.048097150446266,.4509621497844644,3.395976604063477,278.2137046361605,199.6470947214624,14.72239596399441,22.195,20170302.0000000,57814
"       (2017 DC36)",.9739692973446438,.2745230344428075,5.704241272008984,330.1468686321771,70.79976851964253,176.1113028184749,22.1,20190427.0000000,58600
"       (2017 DC38)",1.822709649900885,.4372505438507188,3.058904091710408,187.0358784695351,22.4870605614978,296.3890925780812,24.6,20190427.0000000,58600
"       (2017 DD)",1.43938753056278,.3133716243426893,9.133134152275295,341.275785039675,193.8618745356164,83.10490227595693,23.2,20190427.0000000,58600
"       (2017 DD36)",1.953671244400627,.5102416682418667,4.50398493733122,156.3028368586781,330.2892239069898,294.2024029420822,26.7,20190427.0000000,58600
"       (2017 DD38)",2.229578420698323,.6476982916916821,1.279820777204324,177.6548271855087,54.40162902179782,346.1892242903915,24.5,20170302.0000000,57814
"       (2017 DE)",1.119616095474979,.2381580767403395,24.09496325555612,149.2753068925008,92.09789362052908,238.8890451440435,23.3,20190427.0000000,58600
"       (2017 DE38)",1.635731029026999,.4264965514533629,26.77195144718041,344.7080978131764,115.8227346898916,37.09792395171846,22.6,20190427.0000000,58600
"       (2017 DF)",1.642128338018564,.3948878993996554,.8075673707394917,146.5839802644627,7.848695484669348,11.68805601588015,26.6,20190427.0000000,58600
"       (2017 DF38)",1.01114209619353,.04682716115893492,16.5154355101735,157.9576540796915,263.7878128980728,136.6183766702282,26.0,20190427.0000000,58600
"       (2017 DG16)",1.387875578278814,.3159400360542568,3.398503925724391,336.0219799189841,212.892153567063,100.405755637347,29.3,20190427.0000000,58600
"       (2017 DH16)",1.301379499024461,.3654530058453209,1.62486753633641,135.6151677913522,305.9347083201034,202.9415615189277,27.1,20190427.0000000,58600
"       (2017 DJ16)",1.304940035386774,.3862517368830299,.5560091080443856,81.97116985599737,150.4941285831829,126.1646070882855,25.8,20190427.0000000,58600
"       (2017 DJ34)",2.068644520660278,.3785750155937364,41.35678279377872,140.3443612141556,4.12326872947513,264.178449515434,21.1,20190427.0000000,58600
"       (2017 DK109)",1.176781447175608,.1912805354426242,17.43744615555627,162.9391271948624,186.0947459393778,57.04762773687241,22.0,20190427.0000000,58600
"       (2017 DK34)",1.216674322525668,.3217755439442773,4.336318384607234,336.4042226887971,96.98911557697525,268.9799599477427,26.8,20190427.0000000,58600
"       (2017 DL109)",1.632273181931408,.2998909363106808,21.52558623848774,143.6501597546452,22.0396462918534,354.7819040942612,23.5,20170223.0000000,57807
"       (2017 DL34)",1.345009122085118,.2458681220853421,8.150331035483092,336.6501268359422,214.358500958537,119.0880889072339,25.9,20190427.0000000,58600
"       (2017 DM109)",2.229436996238735,.4646981599033113,2.793104197262308,26.20888685436739,111.3636875075438,240.3740426307408,23.5,20190427.0000000,58600
"       (2017 DM34)",2.249092633193937,.5051762279576919,7.010262835441673,153.2052920287879,351.7491460429732,234.3748793457295,24.0,20190427.0000000,58600
"       (2017 DN109)",1.195826537437019,.8268120671812459,7.089394313824909,66.15803957872504,302.2568897709574,280.1775593635065,21.6,20190427.0000000,58600
"       (2017 DN34)",1.094949973227573,.5520874178641644,8.96452713527245,335.6672027290566,50.64513799963112,62.6164663233882,24.2,20170221.0000000,57805
"       (2017 DO109)",2.373520343696803,.5241358677273402,1.635278032339895,264.5285751572678,269.4719649766954,207.8968714324414,24.8,20190427.0000000,58600
"       (2017 DO34)",2.068596169716125,.4954786323532822,8.209198894569994,338.9959429063626,148.3855701874466,269.4014424536838,23.6,20190427.0000000,58600
"       (2017 DO35)",1.948016612163758,.5609736929724524,13.55128061408823,52.30564647952622,352.2956866328491,328.2575948496167,19.4,20190427.0000000,58600
"       (2017 DP109)",2.383781597052971,.6164363220702004,3.028809658682399,162.1679088614345,38.8911292458143,351.3110650746197,26.9,20170227.0000000,57811
"       (2017 DP34)",1.043161809970792,.06953751003669537,15.82883279831244,334.1027876942036,108.9263593094544,76.14568626175299,24.2,20190427.0000000,58600
